drive,target_m,i0,i1,dist_m,dur_s,speed_kmh,cal_scale,err_frozen,err_AI + gyro,err_AI + road,err_perfect + road,err_AI cal + road
S-S2,500.0,55876,56686,509.37244201734575,81.0,22.638775200770922,0.8,55.50076626705824,617.8595609203838,173.6621425683751,6.726154166733659,38.35109709508475
S-S2,500.0,56326,57136,503.2023362939217,81.0,22.364548279729856,0.8,403.9849767711378,1062.9486839357596,184.57937301726326,10.09289490938677,49.034108073405626
S-S2,500.0,56686,58086,542.9161656525393,140.0,13.960701402493868,0.8,334.20343795694083,453.26138899233877,228.50381546149242,17.005870555674026,70.86628441662808
S-S2,500.0,57136,58266,553.6599514338159,113.0,17.63872411647555,0.8,376.81832540110975,375.33539830072544,281.9003522095653,161.29176705796402,147.10397093525302
S-S2,500.0,58086,58447,634.9092703246206,36.100000000000364,63.315051888327176,0.8,609.5659954437831,163.0293852261632,136.9064732229385,4.387103472501071,236.7451251188918
S-S2,500.0,58266,58627,715.702140416055,36.100000000000364,71.37195860104633,0.8259926408905761,705.595028660908,312.50966981829527,198.03038769296225,25.831031060648435,284.810796674868
S-S2,500.0,58356,58627,557.7684409750145,27.100000000000364,74.0947006461264,0.8941474658801964,547.664903198445,148.85378034906495,173.01458129934602,22.533684905951503,209.38648700326726
S-S2,500.0,58536,58896,580.6787668038014,36.0,58.067876680380145,1.0230009531305098,534.7551755448319,166.23707993356686,129.51128052227278,17.750277745453015,118.72575992773069
S-S2,500.0,58627,58986,564.8817003140721,35.899999999999636,56.645518694447915,1.1400722911281853,561.5581499564213,378.24809409877855,102.58511579668223,0.8925744320449019,37.78937777097041
S-S2,500.0,58896,59167,911.3055784378375,27.100000000000364,121.05904363011702,1.1579621679589682,911.1120790344717,537.8752414728319,538.1042345982014,2.0004608257229397,479.0963183343394
S-S2,500.0,58986,59167,692.8391498960482,18.100000000000364,137.80226185777477,1.2211099440208326,692.7519661392415,440.06991614878234,439.948145192754,2.052544273731054,383.8402565421128
S-S2,500.0,59076,59346,671.1012643428621,27.0,89.4801685790483,1.25,670.8569651986883,303.9444478944194,303.2022804751193,6.604881746224639,211.3235904388982
S-S2,500.0,59167,59526,500.715098520428,35.899999999999636,50.21098480984845,1.25,500.0052457760527,104.69952894114104,68.24318130144323,6.230449694437687,40.8731272878681
S-S2,500.0,59167,59526,500.715098520428,35.899999999999636,50.21098480984845,1.25,500.0052457760527,104.69952894114104,68.24318130144323,6.230449694437687,40.8731272878681
S-S2,500.0,59346,59796,519.33618028614,45.0,41.5468944228912,1.25,414.0491631403515,158.98495917230804,51.36533730930415,10.339035524459927,63.188051244435854
S-S2,500.0,59526,60246,536.2859845599669,72.0,26.814299227998347,1.25,336.63637235842555,953.5732931894535,321.98567971493753,90.06793854339669,502.5027902390593
S-S2,500.0,59796,60736,513.5608956404831,94.0,19.668289620273818,1.25,187.35358715138852,713.5493277836867,488.3297280316215,195.89153735559563,488.3297280316215
S-S2,500.0,60066,61096,539.6383994132557,103.0,18.86114794065748,1.25,276.67946259751193,1076.09042738244,492.8826081043544,194.54945813061488,492.8826081043544
S-S2,500.0,60557,61726,525.1940202443802,116.89999999999964,16.173639631135796,0.8,379.4792335584325,191.60317229086567,184.2834403179126,24.66500702534565,37.63167605003819
S-S2,500.0,61006,62277,598.3716064589171,127.10000000000036,16.948369655799336,0.8,223.3469946941781,782.2989753002514,148.99007150819025,2.447437338758191,0.976964040793154
S-S2,500.0,61726,62636,508.756896328523,91.0,20.12664644816135,0.8,395.6862918927665,706.9613624506167,261.15859425982325,11.741892645817911,109.34618965749455
S-S2,500.0,62277,63176,520.691758716006,89.89999999999964,20.850837946358503,0.8,96.7971858344553,661.0172912811416,231.7506200012472,3.91639444894923,80.49861094224906
S-S2,500.0,62636,63446,542.5038505909833,81.0,24.11128224848815,0.8,214.07635387502384,730.0770588525995,100.80679092600218,3.869767208203371,28.21396251733873
S-S2,500.0,62907,63716,606.4087613463198,80.89999999999964,26.98481509081287,0.8,376.0576837596766,1020.1163157446335,155.7244640276889,5.493372284710268,5.112768917623524
S-S2,500.0,63357,63896,533.9506596960418,53.899999999999636,35.662752781183,0.8386523195681922,466.23158860564234,714.5632503208783,69.73033551495068,10.26646236365362,29.080133963167064
S-S2,500.0,63626,64256,545.8303687335429,63.0,31.190306784773878,0.8201082212484259,364.5785274898459,749.0015518809597,136.60987435410138,8.72526547828625,13.061575187291957
S-S2,500.0,63896,64706,521.8211517067903,81.0,23.192051186968456,0.8541754485008912,291.3278283490351,768.6074070780243,181.3262579990617,12.41149300904131,80.31815605748592
S-S2,500.0,64166,65066,564.2070549503187,90.0,22.56828219801275,0.8031853395562425,284.12292532074116,656.2447912843458,134.46029520964768,2.670492314689519,3.579003147546891
S-S2,500.0,64706,65336,506.71855547232553,63.0,28.955346026990032,0.8155263963153139,314.167772883697,864.9468871643563,103.29180312284576,13.629157563032665,12.25356516961891
S-S2,500.0,64887,65606,552.3161560024018,71.89999999999964,27.654216434056423,0.8496530687491517,499.53440364529513,1018.8335554022607,235.63652627355938,5.470086301280937,116.3753548744426
S-S2,500.0,65246,65876,523.9522949534366,63.0,29.94013114019638,0.8064486952302135,490.2234499175778,245.9063587029335,185.01113148246853,6.405059296992491,46.555488835608664
S-S2,500.0,65606,66326,549.3523112819457,72.0,27.467615564097287,0.800484795762164,223.63536042568745,802.8559428562809,226.25506062146866,13.349711247265194,69.00738247279892
S-S2,500.0,65876,66596,531.252428800115,72.0,26.56262144000575,0.8,307.15827675034495,997.4331970513666,208.23825750026705,8.442525122631247,58.97788803344291
S-S2,500.0,66237,67146,576.4125845970048,90.89999999999964,22.828221172158695,0.8,239.07205553542343,505.80779195831354,165.85046808884093,4.232397218456766,16.839205069674485
S-S2,500.0,66506,67326,613.3445989334505,82.0,26.927323855614897,0.8,489.44580181992416,1205.1578170237303,111.0532990813572,9.267433208358732,35.731658716065645
S-S2,500.0,67146,67506,547.7256393246207,36.0,54.77256393246208,0.8,547.3438720421968,74.51834765725674,18.74105502152867,1.6197370089329417,94.65581980691707
S-S2,500.0,67326,67687,545.7682607333481,36.100000000000364,54.42564372964082,0.8338596757359014,540.5713447471907,90.91137577822717,57.72331371701592,3.230101834997851,42.54605936101912
S-S2,500.0,67416,67777,661.1484602110504,36.100000000000364,65.93170240331739,0.8529164126598454,655.1536706432233,79.98141865651337,58.45549256120692,1.9889465976812088,147.0597236439138
S-S2,500.0,67596,67956,528.8038094975491,36.0,52.88038094975491,0.8604384552762363,527.1950491395827,177.37818749958225,62.208454182665356,0.8719881126862148,20.315889990894984
S-S2,500.0,67777,68227,557.3323628882499,45.0,44.586589031059994,0.96938682406403,546.4229737405774,259.74892884162773,207.2048486041135,2.1610908769451056,183.74534802975245
S-S2,500.0,67956,68317,556.0998213414641,36.100000000000364,55.455937862306115,0.8809333498396378,542.5921161507268,77.60151456865493,41.816837102910284,1.2138658197516023,29.513511228935105
S-S2,500.0,68136,68586,596.3224890131896,45.0,47.70579912105517,0.9019318770328528,594.7464008939909,102.99712399368886,81.18632974611478,2.8419061706899593,14.856412581569105
S-S2,500.0,68317,68766,530.8702007601023,44.899999999999636,42.56420317898405,0.9273536003373043,528.2442822264196,162.62838132500787,83.68489154670142,1.7921685823859639,39.06581238763218
S-S2,500.0,68496,68946,501.56347189640655,45.0,40.125077751712524,0.8978023146971646,471.0613815043405,298.2877696593285,51.94575315519886,4.844394714190992,5.754162878829797
S-S2,500.0,68677,69217,535.4707689724601,54.0,35.698051264830674,0.891449341066623,508.12628245329756,327.37608746119804,19.995171012531184,2.9487835155962614,39.551366331909406
S-S2,500.0,68856,69487,597.6007393680338,63.100000000000364,34.09449543145657,0.8998366910634689,432.7451349167057,278.03915845775185,99.31676140601434,2.9527314449718505,29.23738319901426
S-S2,500.0,69127,69756,569.6117562734944,62.899999999999636,32.6009908201048,0.9279682719646988,445.5960740879044,496.44622047775846,142.72033886036724,8.487813620661601,91.2598135560431
S-S2,500.0,69487,70027,528.3926308493974,54.0,35.22617538995983,0.8740079143851138,445.06999637462826,733.513773918825,150.3276747619181,8.532173863466015,63.81549979766064
S-S2,500.0,69666,70206,546.2917077979437,54.0,36.419447186529574,0.880447329542578,467.34159875376565,243.84318256738376,156.2631092411296,8.657362333756756,71.36896726875597
S-S2,500.0,69936,70476,528.1473673644869,54.0,35.209824490965794,0.8331927989899727,473.3406624350682,449.7855212029327,62.311238750587265,7.4864105825838205,35.87015661599804
S-S2,500.0,70206,71036,501.71598699768947,83.0,21.76117533965882,0.8091745907952803,319.78000015344315,388.6139972867168,74.58434225959824,13.856958393679507,32.90269948504567
S-S2,500.0,70476,72606,515.8135314661486,213.0,8.717975179709553,0.8391615128950621,200.26016808851475,638.2002430061901,157.37067105646068,4.84661233835814,49.84695519786607
S-S2,500.0,70857,72967,569.0296744004663,211.0,9.70856316512644,0.8328756268553809,281.90882083393234,462.38879275047776,151.59424223470648,8.288229064197873,32.54558709852302
S-S2,500.0,72517,73236,532.9740830973606,71.89999999999964,26.685767721147535,0.8,211.23671841764084,761.1797317031585,76.33721188050373,11.833937197375706,43.15631142335528
S-S2,500.0,72967,73507,510.07828623112437,54.0,34.00521908207496,0.8022330319416979,398.7006094248556,727.3236025602401,65.87347548538581,9.883666517212298,47.84460340808348
S-S2,500.0,73236,73867,608.4617700607341,63.100000000000364,34.71414219046958,0.8147905622788383,483.89144101339696,513.0539452195976,84.14396130272158,10.095421258478655,46.203198900782894
S-S2,500.0,73507,74046,617.9170779213382,53.899999999999636,41.27089945300246,0.893977032997982,572.4434227059605,718.9400094177732,23.769492891871977,7.425153915712895,87.44691587192527
S-S2,500.0,73776,74137,503.6950161297791,36.100000000000364,50.2299739076783,0.8585788899146821,489.42938460938706,104.89838753066974,74.52267810635387,7.238298711192691,134.86266150733155
S-S2,500.0,73956,74766,531.4822709359869,81.0,23.62143426382164,0.8977682155500166,225.48631139986324,613.292962635805,137.8072140840128,51.302383952122696,74.65511712637893
S-S2,500.0,74137,75126,514.7190752935203,98.89999999999964,18.735982518267747,0.946703049348523,27.59366033189302,709.9283506963906,268.032978557941,47.573452036307096,228.85006588697718
S-S2,500.0,74587,75306,533.5219677726127,71.89999999999964,26.713200055374344,0.936968824353306,162.54846388498498,809.7963011377193,138.9047706380618,7.63376186249938,96.14259480185059
S-S2,500.0,75126,75486,584.8544524829194,36.0,58.48544524829194,0.8078266551195118,579.0205711236467,864.0560359714304,8.195047325043832,2.29297771189922,118.4697725861844
S-S2,500.0,75306,75666,643.892411159206,36.0,64.3892411159206,0.8,623.5359052227333,327.6527583932106,56.34425545361497,6.701588543387183,173.86672780609658
S-S2,500.0,75486,75847,516.4429708537864,36.100000000000364,51.50123809068178,0.8382515794415728,512.0208355428548,220.3285696425508,119.4567007581978,0.84921792760502,183.76708108679725
S-S2,500.0,75576,76206,536.5664063524528,63.0,30.660937505854445,0.845296229891366,482.99346426885893,130.94636828080593,6.5728939563090245,2.47634438670054,86.84191987791648
S-S2,500.0,75757,76946,518.021879617867,118.89999999999964,15.684430333257584,0.9812459165072503,131.3230207849853,681.154317088939,227.71711375616343,10.374295557530331,213.53683354040558
S-S2,500.0,76116,77306,538.2720671424686,119.0,16.283860854730143,0.9242730230901626,188.95086047986547,872.953646945818,181.09131135285926,6.590162632389982,126.15586565320238
S-S2,500.0,76766,77926,565.5837755179891,116.0,17.552599929868627,0.8885465305530912,185.4930216807411,642.9004750386566,253.27574582523025,19.6098605354347,164.1877447916085
S-S2,500.0,77306,78196,594.2735037781822,89.0,24.038029366308493,0.8,466.7713752149913,844.7058081008961,210.4309011348664,25.355420616855703,54.561109553553784
S-S2,500.0,77926,78376,529.7093885953145,45.0,42.376751087625166,0.8,446.9097619659615,216.36808335413255,14.674375754308876,1.6384368160505143,93.71015773422256
S-S2,500.0,78107,78556,541.7570615444565,44.899999999999636,43.43709179421067,0.8,305.77927489371956,652.0951005745466,40.98666131353909,2.2139229060660917,74.33112392814911
S-S2,500.0,78287,78736,551.6054239832883,44.899999999999636,44.22671550868272,0.8246898915793988,344.0823539515014,726.6985635204005,37.40499715584537,4.393197588320808,126.01618839052718
S-S2,500.0,78556,79386,518.1909637643694,83.0,22.475752645201563,0.8304617812158377,429.79692987030256,277.46037479875935,77.3199835973862,6.258382432807377,152.56997877529471
S-S2,500.0,78736,79836,585.3235632741125,110.0,19.156043888970956,0.94532598137564,465.68025045487104,715.6866412370356,63.729182372498215,10.720252356011992,27.65797981684522
S-S2,500.0,79296,80016,548.5797064360813,72.0,27.428985321804067,1.0105057240687476,450.623027965153,495.21488942031436,50.52875356915746,7.078463968586089,56.89716653287959
S-S2,500.0,79747,80286,509.51901096919755,53.899999999999636,34.03095435044756,1.0137253463721705,412.86234983741923,134.38115323276122,33.82832352338331,4.318344088131367,41.337539070634
S-S2,500.0,80016,80646,506.6806083896372,63.0,28.953177622264985,0.8982779982671407,258.77052751301284,469.3709700176259,113.44248371124698,7.008297399445541,49.68614207256988
S-S2,500.0,80286,81006,574.20196406381,72.0,28.710098203190498,0.8871697699842652,248.46000749564558,854.9208310076904,136.90510668058232,2.5669679434076667,56.953427322024595
S-S2,500.0,80646,81276,556.69449804326,63.0,31.811114173900567,0.822487752215569,273.7119353381759,878.762313365381,82.01383363776046,5.662837911641933,30.67495651280801
S-S2,500.0,80917,81547,526.1992471593549,63.0,30.06852840910599,0.8522566028853329,486.7824711892731,439.1617219222235,82.18846536056698,3.926240472811193,8.350878673673389
S-S2,500.0,81186,81997,549.4510845382465,81.10000000000036,24.3899371681588,0.8473506194158202,449.92965432302503,402.16625769310133,163.07192468516803,0.6627247991399134,54.23010122718406
S-S2,500.0,81456,82266,504.1451875536877,81.0,22.4064527801639,0.8362706683437366,390.74342627038584,317.96597143138894,220.70274607237405,7.499177124784548,100.80003420806607
S-S2,500.0,81906,82627,657.9607390347446,72.10000000000036,32.85240860645033,0.8058685325667426,419.8173031699917,438.8289125126892,52.21037526782716,1.9617261009765599,85.7053774758634
S-S2,500.0,82266,82986,553.6777375360689,72.0,27.683886876803445,0.8,285.08010702040156,317.27888637296,35.76682631943318,0.5635482730071874,81.97536708188603
S-S2,500.0,82627,83437,511.6223636639188,81.0,22.738771718396393,0.8520159452581835,103.35905682863999,809.9338072442088,202.34720724709445,8.604433944834705,95.47738953822581
S-S2,500.0,82986,83616,584.9934122080376,63.0,33.42819498331644,0.8147968541950645,400.810391384678,916.5004415896907,115.0641800685683,6.211944710270457,15.759608498813996
S-S2,500.0,83256,83797,579.6761512648154,54.100000000000364,38.573644076771195,0.8449528951855877,516.5382158352922,720.3996717471222,105.72067617508372,4.426948019630065,4.127172700079383
S-S2,500.0,83526,83976,563.8755511637501,45.0,45.11004409310001,0.8625188062682054,504.9169374011525,414.6450829519563,11.596228057217361,7.210117160814438,86.51286397096688
S-S2,500.0,83706,84246,570.4777939145424,54.0,38.03185292763616,0.8950136040143454,526.5072201604092,190.6207442885989,30.37119377035043,5.563198521645944,33.43826750769956
S-S2,500.0,83886,84426,536.6368933965132,54.0,35.775792893100885,0.8537760886404476,513.1715734395826,358.2832075694991,77.04433513852769,1.7163205388034548,12.72806612053334
S-S2,500.0,84246,84787,595.7464411565452,54.100000000000364,39.64301641707114,0.8891687143138863,446.22891012267127,442.4218497853228,134.07331351090554,5.448841045835472,52.82395189624114
S-S2,500.0,84426,84877,537.7478544631958,45.100000000000364,42.924440711030805,0.8867736431979856,393.5077790495878,589.87698177944,78.36552051968461,4.779350691531255,9.106718656137398
S-S2,500.0,84696,85146,504.9929456934915,45.0,40.399435655479316,0.8811619103369628,436.3492868507348,345.59476521618643,4.1128818248379915,15.376479417472064,59.08954920224171
S-S2,500.0,84877,85507,517.9800015386136,63.0,29.59885723077792,0.8982150597608042,422.36630173021473,716.0592742313349,110.20064501204635,15.696761560555569,44.81441442928263
S-S2,500.0,85146,85776,525.0566448325553,63.0,30.003236847574588,0.8666958216642394,483.20300712337234,309.73845183891353,84.68842034922461,6.926569255416998,3.1514742886050784
